state,county,2023_violent_crime,2023_property_crime,2023_metro_status
Alabama,Autauga,47.0,220.0,Metro
Alabama,Baldwin,108.0,196.0,Metro
Alabama,Bibb,25.0,82.0,Metro
Alabama,Blount,111.0,376.0,Metro
Alabama,Calhoun,215.0,246.0,Metro
Alabama,Chilton,93.0,312.0,Metro
Alabama,Colbert,21.0,73.0,Metro
Alabama,Elmore,35.0,226.0,Metro
Alabama,Etowah,17.0,63.0,Metro
Alabama,Greene,7.0,31.0,Metro
Alabama,Henry,31.0,82.0,Metro
Alabama,Houston,125.0,488.0,Metro
Alabama,Jefferson,712.0,2916.0,Metro
Alabama,Lauderdale,110.0,393.0,Metro
Alabama,Lawrence,27.0,82.0,Metro
Alabama,Lee,170.0,740.0,Metro
Alabama,Macon,14.0,55.0,Metro
Alabama,Madison,300.0,1484.0,Metro
Alabama,Mobile,165.0,755.0,Metro
Alabama,Montgomery,121.0,354.0,Metro
Alabama,Pickens,23.0,55.0,Metro
Alabama,St. Clair,85.0,248.0,Metro
Alabama,Tuscaloosa,159.0,476.0,Metro
Alabama,Walker,0.0,0.0,Metro
Alabama,Barbour,8.0,26.0,Non-Metro
Alabama,Bullock,14.0,32.0,Non-Metro
Alabama,Chambers,26.0,89.0,Non-Metro
Alabama,Cherokee,64.0,308.0,Non-Metro
Alabama,Choctaw,23.0,86.0,Non-Metro
Alabama,Clarke,62.0,92.0,Non-Metro
Alabama,Clay,16.0,60.0,Non-Metro
Alabama,Cleburne,10.0,114.0,Non-Metro
Alabama,Coffee,31.0,137.0,Non-Metro
Alabama,Conecuh,5.0,19.0,Non-Metro
Alabama,Coosa,21.0,97.0,Non-Metro
Alabama,Covington,5.0,20.0,Non-Metro
Alabama,Crenshaw,23.0,92.0,Non-Metro
Alabama,Cullman,103.0,687.0,Non-Metro
Alabama,Dale,22.0,110.0,Non-Metro
Alabama,Dallas,94.0,219.0,Non-Metro
Alabama,DeKalb,22.0,131.0,Non-Metro
Alabama,Fayette,5.0,39.0,Non-Metro
Alabama,Franklin,56.0,184.0,Non-Metro
Alabama,Lamar,2.0,4.0,Non-Metro
Alabama,Marengo,18.0,42.0,Non-Metro
Alabama,Marion,4.0,19.0,Non-Metro
Alabama,Marshall,49.0,193.0,Non-Metro
Alabama,Monroe,25.0,27.0,Non-Metro
Alabama,Pike,17.0,67.0,Non-Metro
Alabama,Randolph,46.0,165.0,Non-Metro
Alabama,Talladega,76.0,386.0,Non-Metro
Alabama,Tallapoosa,22.0,73.0,Non-Metro
Alabama,Washington,23.0,74.0,Non-Metro
Alabama,Wilcox,8.0,31.0,Non-Metro
Alabama,Winston,12.0,102.0,Non-Metro
Arizona,Cochise,105.0,374.0,Metro
Arizona,Coconino,127.0,265.0,Metro
Arizona,Mohave,182.0,1428.0,Metro
Arizona,Pima,806.0,7152.0,Metro
Arizona,Pinal,271.0,1425.0,Metro
Arizona,Yavapai,226.0,500.0,Metro
Arizona,Yuma,211.0,712.0,Metro
Arizona,Apache,53.0,124.0,Non-Metro
Arizona,Gila,59.0,87.0,Non-Metro
Arizona,Graham,6.0,51.0,Non-Metro
Arizona,La Paz,19.0,162.0,Non-Metro
Arizona,Navajo,70.0,182.0,Non-Metro
Arizona,Santa Cruz,26.0,95.0,Non-Metro
Arkansas,Benton,125.0,288.0,Metro
Arkansas,Craighead,58.0,225.0,Metro
Arkansas,Crawford,65.0,227.0,Metro
Arkansas,Crittenden,134.0,250.0,Metro
Arkansas,Garland,304.0,1175.0,Metro
Arkansas,Grant,30.0,123.0,Metro
Arkansas,Little River,29.0,48.0,Metro
Arkansas,Lonoke,135.0,336.0,Metro
Arkansas,Madison,28.0,94.0,Metro
Arkansas,Miller,49.0,123.0,Metro
Arkansas,Perry,33.0,104.0,Metro
Arkansas,Poinsett,58.0,116.0,Metro
Arkansas,Pulaski,465.0,1306.0,Metro
Arkansas,Saline,139.0,411.0,Metro
Arkansas,Sebastian,36.0,108.0,Metro
Arkansas,Washington,159.0,357.0,Metro
Arkansas,Arkansas,14.0,51.0,Non-Metro
Arkansas,Ashley,9.0,77.0,Non-Metro
Arkansas,Baxter,39.0,231.0,Non-Metro
Arkansas,Boone,49.0,162.0,Non-Metro
Arkansas,Calhoun,17.0,32.0,Non-Metro
Arkansas,Carroll,39.0,81.0,Non-Metro
Arkansas,Chicot,5.0,49.0,Non-Metro
Arkansas,Clark,8.0,64.0,Non-Metro
Arkansas,Clay,20.0,50.0,Non-Metro
Arkansas,Cleburne,167.0,203.0,Non-Metro
Arkansas,Cleveland,25.0,39.0,Non-Metro
Arkansas,Columbia,33.0,71.0,Non-Metro
Arkansas,Conway,38.0,175.0,Non-Metro
Arkansas,Desha,17.0,40.0,Non-Metro
Arkansas,Drew,22.0,70.0,Non-Metro
Arkansas,Franklin,67.0,97.0,Non-Metro
Arkansas,Fulton,31.0,76.0,Non-Metro
Arkansas,Greene,76.0,164.0,Non-Metro
Arkansas,Hempstead,41.0,119.0,Non-Metro
Arkansas,Howard,3.0,47.0,Non-Metro
Arkansas,Independence,131.0,312.0,Non-Metro
Arkansas,Izard,72.0,79.0,Non-Metro
Arkansas,Jackson,21.0,83.0,Non-Metro
Arkansas,Jefferson,70.0,387.0,Non-Metro
Arkansas,Johnson,65.0,86.0,Non-Metro
Arkansas,Lafayette,14.0,22.0,Non-Metro
Arkansas,Lawrence,23.0,69.0,Non-Metro
Arkansas,Lincoln,19.0,83.0,Non-Metro
Arkansas,Logan,75.0,147.0,Non-Metro
Arkansas,Marion,42.0,130.0,Non-Metro
Arkansas,Mississippi,45.0,237.0,Non-Metro
Arkansas,Montgomery,30.0,41.0,Non-Metro
Arkansas,Nevada,14.0,33.0,Non-Metro
Arkansas,Newton,19.0,38.0,Non-Metro
Arkansas,Pike,8.0,40.0,Non-Metro
Arkansas,Polk,69.0,52.0,Non-Metro
Arkansas,Pope,100.0,176.0,Non-Metro
Arkansas,Prairie,27.0,66.0,Non-Metro
Arkansas,Randolph,44.0,117.0,Non-Metro
Arkansas,Scott,21.0,48.0,Non-Metro
Arkansas,Searcy,16.0,24.0,Non-Metro
Arkansas,Sevier,32.0,32.0,Non-Metro
Arkansas,St. Francis,47.0,71.0,Non-Metro
Arkansas,Stone,26.0,98.0,Non-Metro
Arkansas,Union,73.0,185.0,Non-Metro
Arkansas,Van Buren,64.0,163.0,Non-Metro
Arkansas,White,232.0,477.0,Non-Metro
Arkansas,Woodruff,8.0,22.0,Non-Metro
Arkansas,Yell,46.0,79.0,Non-Metro
California,Alameda,864.0,2944.0,Metro
California,Butte,439.0,870.0,Metro
California,Contra Costa,514.0,1837.0,Metro
California,El Dorado,347.0,1241.0,Metro
California,Fresno,1185.0,2952.0,Metro
California,Imperial,175.0,413.0,Metro
California,Kern,3194.0,7863.0,Metro
California,Kings,116.0,334.0,Metro
California,Los Angeles,6268.0,18148.0,Metro
California,Madera,357.0,908.0,Metro
California,Marin,61.0,339.0,Metro
California,Merced,389.0,1483.0,Metro
California,Monterey,372.0,742.0,Metro
California,Napa,70.0,218.0,Metro
California,Orange,327.0,1070.0,Metro
California,Placer,543.0,1027.0,Metro
California,Riverside,1172.0,6780.0,Metro
California,Sacramento,2749.0,7642.0,Metro
California,San Benito,62.0,131.0,Metro
California,San Diego,1689.0,3831.0,Metro
California,San Joaquin,824.0,2601.0,Metro
California,San Luis Obispo,705.0,635.0,Metro
California,San Mateo,279.0,1839.0,Metro
California,Santa Barbara,291.0,1043.0,Metro
California,Santa Clara,308.0,1288.0,Metro
California,Santa Cruz,339.0,899.0,Metro
California,Sonoma,303.0,782.0,Metro
California,Stanislaus,410.0,1022.0,Metro
California,Sutter,126.0,395.0,Metro
California,Tulare,686.0,1474.0,Metro
California,Ventura,127.0,569.0,Metro
California,Yolo,41.0,233.0,Metro
California,Yuba,247.0,547.0,Metro
California,Alpine,9.0,10.0,Non-Metro
California,Amador,64.0,237.0,Non-Metro
California,Calaveras,167.0,500.0,Non-Metro
California,Colusa,22.0,164.0,Non-Metro
California,Del Norte,65.0,189.0,Non-Metro
California,Glenn,117.0,199.0,Non-Metro
California,Humboldt,201.0,551.0,Non-Metro
California,Inyo,139.0,103.0,Non-Metro
California,Lake,272.0,397.0,Non-Metro
California,Lassen,73.0,186.0,Non-Metro
California,Mariposa,99.0,230.0,Non-Metro
California,Modoc,38.0,25.0,Non-Metro
California,Mono,24.0,34.0,Non-Metro
California,Nevada,185.0,322.0,Non-Metro
California,Plumas,114.0,201.0,Non-Metro
California,Sierra,5.0,12.0,Non-Metro
California,Siskiyou,114.0,59.0,Non-Metro
California,Tehama,109.0,342.0,Non-Metro
California,Trinity,96.0,139.0,Non-Metro
California,Tuolumne,327.0,378.0,Non-Metro
Colorado,Adams,374.0,1720.0,Metro
Colorado,Arapahoe,291.0,2234.0,Metro
Colorado,Boulder,105.0,730.0,Metro
Colorado,Douglas,408.0,2393.0,Metro
Colorado,El Paso,558.0,2827.0,Metro
Colorado,Gilpin,4.0,38.0,Metro
Colorado,Jefferson,347.0,2533.0,Metro
Colorado,Larimer,210.0,926.0,Metro
Colorado,Mesa,151.0,945.0,Metro
Colorado,Alamosa,17.0,136.0,Non-Metro
Colorado,Archuleta,16.0,11.0,Non-Metro
Colorado,Bent,10.0,81.0,Non-Metro
Colorado,Chaffee,10.0,67.0,Non-Metro
Colorado,Conejos,0.0,29.0,Non-Metro
Colorado,Crowley,3.0,33.0,Non-Metro
Colorado,Custer,14.0,34.0,Non-Metro
Colorado,Delta,4.0,113.0,Non-Metro
Colorado,Dolores,6.0,34.0,Non-Metro
Colorado,Eagle,17.0,123.0,Non-Metro
Colorado,Fremont,24.0,192.0,Non-Metro
Colorado,Garfield,69.0,203.0,Non-Metro
Colorado,Kiowa,0.0,13.0,Non-Metro
Colorado,Kit Carson,0.0,28.0,Non-Metro
Colorado,La Plata,6.0,39.0,Non-Metro
Colorado,Las Animas,8.0,54.0,Non-Metro
Colorado,Logan,15.0,55.0,Non-Metro
Colorado,Moffat,1.0,25.0,Non-Metro
Colorado,Montezuma,23.0,124.0,Non-Metro
Colorado,Montrose,15.0,107.0,Non-Metro
Colorado,Morgan,21.0,152.0,Non-Metro
Colorado,Otero,5.0,47.0,Non-Metro
Colorado,Ouray,1.0,24.0,Non-Metro
Colorado,Phillips,0.0,0.0,Non-Metro
Colorado,Pitkin,6.0,31.0,Non-Metro
Colorado,Prowers,10.0,45.0,Non-Metro
Colorado,Rio Blanco,1.0,17.0,Non-Metro
Colorado,Rio Grande,0.0,0.0,Non-Metro
Colorado,Routt,10.0,64.0,Non-Metro
Colorado,Saguache,3.0,48.0,Non-Metro
Colorado,San Juan,0.0,7.0,Non-Metro
Colorado,San Miguel,3.0,7.0,Non-Metro
Colorado,Summit,29.0,161.0,Non-Metro
Colorado,Washington,2.0,42.0,Non-Metro
Colorado,Yuma,4.0,14.0,Non-Metro
Delaware,New Castle County Police Department,784.0,3429.0,Metro
Florida,Alachua,246.0,997.0,Metro
Florida,Baker,102.0,174.0,Metro
Florida,Bay,291.0,1240.0,Metro
Florida,Charlotte,222.0,1286.0,Metro
Florida,Clay,465.0,1822.0,Metro
Florida,Collier,617.0,2675.0,Metro
Florida,Flagler,222.0,697.0,Metro
Florida,Hernando,444.0,1841.0,Metro
Florida,Jacksonville Sheriff's Office,6607.0,25156.0,Metro
Florida,Jefferson,32.0,127.0,Metro
Florida,Lee,1379.0,4976.0,Metro
Florida,Leon,342.0,1226.0,Metro
Florida,Levy,87.0,331.0,Metro
Florida,Marion,797.0,2488.0,Metro
Florida,Martin,283.0,1297.0,Metro
Florida,Miami-Dade,5720.0,27468.0,Metro
Florida,Nassau,125.0,105.0,Metro
Florida,Palm Beach,1382.0,7299.0,Metro
Florida,Pinellas,401.0,2517.0,Metro
Florida,Polk,1430.0,3950.0,Metro
Florida,Santa Rosa,233.0,1117.0,Metro
Florida,Sarasota,365.0,3007.0,Metro
Florida,Seminole,420.0,1852.0,Metro
Florida,St. Johns,69.0,278.0,Metro
Florida,St. Lucie,353.0,1039.0,Metro
Florida,Sumter,101.0,405.0,Metro
Florida,Wakulla,25.0,113.0,Metro
Florida,Walton,115.0,364.0,Metro
Florida,Columbia,186.0,582.0,Non-Metro
Florida,Hamilton,45.0,156.0,Non-Metro
Florida,Hardee,34.0,187.0,Non-Metro
Florida,Hendry,56.0,142.0,Non-Metro
Florida,Madison,67.0,168.0,Non-Metro
Florida,Monroe,161.0,381.0,Non-Metro
Florida,Okeechobee,115.0,506.0,Non-Metro
Florida,Putnam,44.0,401.0,Non-Metro
Florida,Taylor,55.0,117.0,Non-Metro
Georgia,Augusta-Richmond,1142.0,6554.0,Metro
Georgia,Barrow,95.0,756.0,Metro
Georgia,Bartow,152.0,1020.0,Metro
Georgia,Brooks,23.0,80.0,Metro
Georgia,Bryan,22.0,173.0,Metro
Georgia,Burke ,38.0,261.0,Metro
Georgia,Butts,23.0,150.0,Metro
Georgia,Carroll,116.0,731.0,Metro
Georgia,Catoosa,71.0,280.0,Metro
Georgia,Cherokee,173.0,851.0,Metro
Georgia,Clarke,0.0,0.0,Metro
Georgia,Cobb County Police Department,1138.0,8385.0,Metro
Georgia,Columbia,113.0,1058.0,Metro
Georgia,Coweta,682.0,825.0,Metro
Georgia,Crawford,22.0,124.0,Metro
Georgia,Dawson,35.0,209.0,Metro
Georgia,DeKalb,23.0,0.0,Metro
Georgia,DeKalb County Police Department,4515.0,22108.0,Metro
Georgia,Dougherty,5.0,9.0,Metro
Georgia,Douglas,219.0,925.0,Metro
Georgia,Effingham,41.0,226.0,Metro
Georgia,Fayette,40.0,271.0,Metro
Georgia,Floyd,4.0,0.0,Metro
Georgia,Floyd County Police Department,147.0,542.0,Metro
Georgia,Forsyth,156.0,1116.0,Metro
Georgia,Fulton,78.0,14.0,Metro
Georgia,Fulton County Police Department,35.0,68.0,Metro
Georgia,Gwinnett,12.0,14.0,Metro
Georgia,Gwinnett County Police Department,2493.0,10607.0,Metro
Georgia,Hall,302.0,1338.0,Metro
Georgia,Haralson,43.0,291.0,Metro
Georgia,Harris,9.0,102.0,Metro
Georgia,Heard,7.0,95.0,Metro
Georgia,Henry,4.0,2.0,Metro
Georgia,Henry County Police Department,452.0,2642.0,Metro
Georgia,Lanier,23.0,102.0,Metro
Georgia,Lee,63.0,255.0,Metro
Georgia,Lincoln,23.0,65.0,Metro
Georgia,Long,20.0,69.0,Metro
Georgia,Lowndes,110.0,870.0,Metro
Georgia,Lumpkin,34.0,175.0,Metro
Georgia,Madison,57.0,267.0,Metro
Georgia,Marion,4.0,30.0,Metro
Georgia,McDuffie,44.0,148.0,Metro
Georgia,McIntosh,30.0,193.0,Metro
Georgia,Meriwether,31.0,104.0,Metro
Georgia,Monroe,10.0,31.0,Metro
Georgia,Murray,24.0,56.0,Metro
Georgia,Newton,277.0,1306.0,Metro
Georgia,Oconee,24.0,593.0,Metro
Georgia,Paulding,580.0,1248.0,Metro
Georgia,Peach,16.0,52.0,Metro
Georgia,Pickens,11.0,147.0,Metro
Georgia,Pike,21.0,102.0,Metro
Georgia,Rockdale,76.0,337.0,Metro
Georgia,Talbot,17.0,26.0,Metro
Georgia,Twiggs,7.0,62.0,Metro
Georgia,Walton,44.0,232.0,Metro
Georgia,Whitfield,322.0,745.0,Metro
Georgia,Worth,35.0,117.0,Metro
Georgia,Atkinson,9.0,48.0,Non-Metro
Georgia,Baldwin,99.0,444.0,Non-Metro
Georgia,Ben Hill,67.0,100.0,Non-Metro
Georgia,Berrien,29.0,114.0,Non-Metro
Georgia,Bleckley,15.0,86.0,Non-Metro
Georgia,Bulloch,31.0,253.0,Non-Metro
Georgia,Candler,12.0,63.0,Non-Metro
Georgia,Chattooga,19.0,208.0,Non-Metro
Georgia,Clay,16.0,17.0,Non-Metro
Georgia,Clinch,5.0,40.0,Non-Metro
Georgia,Coffee,73.0,304.0,Non-Metro
Georgia,Cook,13.0,120.0,Non-Metro
Georgia,Crisp,30.0,215.0,Non-Metro
Georgia,Decatur,41.0,169.0,Non-Metro
Georgia,Early,12.0,27.0,Non-Metro
Georgia,Elbert,5.0,62.0,Non-Metro
Georgia,Fannin,42.0,186.0,Non-Metro
Georgia,Franklin,28.0,117.0,Non-Metro
Georgia,Gilmer,76.0,202.0,Non-Metro
Georgia,Glascock,2.0,19.0,Non-Metro
Georgia,Gordon,67.0,291.0,Non-Metro
Georgia,Greene,8.0,58.0,Non-Metro
Georgia,Habersham,26.0,164.0,Non-Metro
Georgia,Hart,68.0,187.0,Non-Metro
Georgia,Irwin,7.0,67.0,Non-Metro
Georgia,Jackson,58.0,407.0,Non-Metro
Georgia,Laurens,91.0,359.0,Non-Metro
Georgia,Mitchell,16.0,149.0,Non-Metro
Georgia,Pierce,32.0,142.0,Non-Metro
Georgia,Polk,2.0,1.0,Non-Metro
Georgia,Polk County Police Department,37.0,232.0,Non-Metro
Georgia,Pulaski,39.0,180.0,Non-Metro
Georgia,Putnam,27.0,135.0,Non-Metro
Georgia,Rabun,9.0,92.0,Non-Metro
Georgia,Randolph,16.0,22.0,Non-Metro
Georgia,Sumter,10.0,90.0,Non-Metro
Georgia,Tattnall,26.0,138.0,Non-Metro
Georgia,Thomas,60.0,331.0,Non-Metro
Georgia,Tift,153.0,463.0,Non-Metro
Georgia,Towns,18.0,18.0,Non-Metro
Georgia,Troup,56.0,456.0,Non-Metro
Georgia,Turner,10.0,38.0,Non-Metro
Georgia,Union,15.0,108.0,Non-Metro
Georgia,Upson,11.0,49.0,Non-Metro
Georgia,Ware,30.0,113.0,Non-Metro
Georgia,Wheeler,7.0,43.0,Non-Metro
Georgia,White,7.0,170.0,Non-Metro
Georgia,Wilkes,55.0,141.0,Non-Metro
Georgia,Wilkinson,4.0,23.0,Non-Metro
Hawaii,Kauai Police Department,207.0,1519.0,Non-Metro
Idaho,Ada,257.0,482.0,Metro
Idaho,Bannock,7.0,75.0,Metro
Idaho,Boise,20.0,19.0,Metro
Idaho,Bonneville,133.0,567.0,Metro
Idaho,Canyon,125.0,250.0,Metro
Idaho,Franklin,0.0,15.0,Metro
Idaho,Gem,12.0,16.0,Metro
Idaho,Jefferson,10.0,117.0,Metro
Idaho,Jerome,64.0,67.0,Metro
Idaho,Kootenai,119.0,506.0,Metro
Idaho,Nez Perce,5.0,36.0,Metro
Idaho,Owyhee,17.0,22.0,Metro
Idaho,Twin Falls,62.0,97.0,Metro
Idaho,Adams,4.0,36.0,Non-Metro
Idaho,Bear Lake,1.0,10.0,Non-Metro
Idaho,Benewah,28.0,56.0,Non-Metro
Idaho,Bingham,51.0,104.0,Non-Metro
Idaho,Blaine,21.0,17.0,Non-Metro
Idaho,Bonner,39.0,255.0,Non-Metro
Idaho,Boundary,16.0,33.0,Non-Metro
Idaho,Camas,0.0,0.0,Non-Metro
Idaho,Caribou,0.0,6.0,Non-Metro
Idaho,Cassia,24.0,232.0,Non-Metro
Idaho,Custer,1.0,32.0,Non-Metro
Idaho,Elmore,24.0,22.0,Non-Metro
Idaho,Fremont,16.0,44.0,Non-Metro
Idaho,Gooding,20.0,49.0,Non-Metro
Idaho,Idaho,47.0,32.0,Non-Metro
Idaho,Latah,11.0,62.0,Non-Metro
Idaho,Lewis,2.0,32.0,Non-Metro
Idaho,Lincoln,25.0,29.0,Non-Metro
Idaho,Madison,6.0,27.0,Non-Metro
Idaho,Oneida,10.0,24.0,Non-Metro
Idaho,Payette,27.0,54.0,Non-Metro
Idaho,Power,4.0,18.0,Non-Metro
Idaho,Shoshone,33.0,60.0,Non-Metro
Idaho,Teton,22.0,32.0,Non-Metro
Idaho,Valley,36.0,72.0,Non-Metro
Idaho,Washington,6.0,6.0,Non-Metro
Illinois,Alexander,0.0,0.0,Metro
Illinois,Bond,5.0,34.0,Metro
Illinois,Boone,21.0,110.0,Metro
Illinois,Calhoun,9.0,13.0,Metro
Illinois,Champaign,111.0,339.0,Metro
Illinois,Clinton,10.0,52.0,Metro
Illinois,Cook,319.0,810.0,Metro
Illinois,DeKalb,28.0,84.0,Metro
Illinois,DuPage,52.0,367.0,Metro
Illinois,Ford,9.0,21.0,Metro
Illinois,Grundy,27.0,81.0,Metro
Illinois,Henry,15.0,74.0,Metro
Illinois,Jersey,15.0,45.0,Metro
Illinois,Kankakee,100.0,174.0,Metro
Illinois,Kendall,44.0,124.0,Metro
Illinois,Macon,26.0,263.0,Metro
Illinois,Macoupin,18.0,47.0,Metro
Illinois,Madison,82.0,709.0,Metro
Illinois,Marshall,4.0,29.0,Metro
Illinois,Massac,4.0,29.0,Metro
Illinois,McHenry,41.0,172.0,Metro
Illinois,McLean,26.0,82.0,Metro
Illinois,Monroe,4.0,26.0,Metro
Illinois,Peoria,167.0,553.0,Metro
Illinois,Piatt,7.0,43.0,Metro
Illinois,Rock Island,47.0,228.0,Metro
Illinois,Sangamon,172.0,706.0,Metro
Illinois,Stark,2.0,12.0,Metro
Illinois,St. Clair,125.0,340.0,Metro
Illinois,Tazewell,30.0,208.0,Metro
Illinois,Will,197.0,557.0,Metro
Illinois,Winnebago,121.0,281.0,Metro
Illinois,Adams,24.0,195.0,Non-Metro
Illinois,Bureau,4.0,76.0,Non-Metro
Illinois,Carroll,1.0,35.0,Non-Metro
Illinois,Cass,2.0,2.0,Non-Metro
Illinois,Clark,2.0,41.0,Non-Metro
Illinois,Coles,23.0,45.0,Non-Metro
Illinois,Crawford,14.0,45.0,Non-Metro
Illinois,Cumberland,4.0,6.0,Non-Metro
Illinois,DeWitt,8.0,56.0,Non-Metro
Illinois,Edgar,3.0,29.0,Non-Metro
Illinois,Edwards,6.0,7.0,Non-Metro
Illinois,Effingham,13.0,138.0,Non-Metro
Illinois,Fayette,33.0,61.0,Non-Metro
Illinois,Greene,3.0,12.0,Non-Metro
Illinois,Hamilton,7.0,6.0,Non-Metro
Illinois,Hancock,5.0,16.0,Non-Metro
Illinois,Henderson,2.0,8.0,Non-Metro
Illinois,Iroquois,26.0,129.0,Non-Metro
Illinois,Jackson,16.0,216.0,Non-Metro
Illinois,Jasper,7.0,37.0,Non-Metro
Illinois,Jefferson,25.0,124.0,Non-Metro
Illinois,Jo Daviess,7.0,65.0,Non-Metro
Illinois,La Salle,37.0,151.0,Non-Metro
Illinois,Lawrence,8.0,16.0,Non-Metro
Illinois,Livingston,33.0,67.0,Non-Metro
Illinois,Logan,6.0,45.0,Non-Metro
Illinois,Marion,30.0,144.0,Non-Metro
Illinois,Mason,1.0,0.0,Non-Metro
Illinois,Montgomery,25.0,71.0,Non-Metro
Illinois,Morgan,6.0,25.0,Non-Metro
Illinois,Moultrie,3.0,13.0,Non-Metro
Illinois,Perry,9.0,17.0,Non-Metro
Illinois,Pike,8.0,29.0,Non-Metro
Illinois,Pulaski,10.0,27.0,Non-Metro
Illinois,Putnam,0.0,14.0,Non-Metro
Illinois,Randolph,2.0,7.0,Non-Metro
Illinois,Saline,5.0,26.0,Non-Metro
Illinois,Scott,3.0,6.0,Non-Metro
Illinois,Shelby,21.0,44.0,Non-Metro
Illinois,Stephenson,10.0,70.0,Non-Metro
Illinois,Vermilion,95.0,366.0,Non-Metro
Illinois,Wabash,2.0,4.0,Non-Metro
Illinois,Warren,14.0,53.0,Non-Metro
Illinois,Wayne,12.0,68.0,Non-Metro
Illinois,White,2.0,69.0,Non-Metro
Illinois,Whiteside,8.0,81.0,Non-Metro
Indiana,Allen,59.0,588.0,Metro
Indiana,Bartholomew,2.0,25.0,Metro
Indiana,Clark,52.0,212.0,Metro
Indiana,Delaware,45.0,223.0,Metro
Indiana,Elkhart,137.0,700.0,Metro
Indiana,Franklin,6.0,81.0,Metro
Indiana,Hamilton,35.0,103.0,Metro
Indiana,Hancock,55.0,184.0,Metro
Indiana,Harrison,72.0,170.0,Metro
Indiana,Hendricks,60.0,470.0,Metro
Indiana,Howard,38.0,65.0,Metro
Indiana,Johnson,28.0,227.0,Metro
Indiana,Lake,33.0,158.0,Metro
Indiana,La Porte,44.0,267.0,Metro
Indiana,Madison,20.0,181.0,Metro
Indiana,Monroe,30.0,462.0,Metro
Indiana,Porter,64.0,190.0,Metro
Indiana,Posey,20.0,75.0,Metro
Indiana,Shelby,26.0,136.0,Metro
Indiana,St. Joseph,119.0,795.0,Metro
Indiana,Sullivan,16.0,88.0,Metro
Indiana,Tippecanoe,76.0,324.0,Metro
Indiana,Vanderburgh,193.0,455.0,Metro
Indiana,Vigo,98.0,704.0,Metro
Indiana,Warrick,165.0,427.0,Metro
Indiana,Washington,22.0,70.0,Metro
Indiana,Wells,12.0,9.0,Metro
Indiana,Clinton,7.0,52.0,Non-Metro
Indiana,DeKalb,16.0,35.0,Non-Metro
Indiana,Grant,11.0,142.0,Non-Metro
Indiana,Greene,11.0,129.0,Non-Metro
Indiana,Jackson,6.0,18.0,Non-Metro
Indiana,Jennings,7.0,65.0,Non-Metro
Indiana,Knox,25.0,37.0,Non-Metro
Indiana,Kosciusko,64.0,319.0,Non-Metro
Indiana,Lawrence,18.0,19.0,Non-Metro
Indiana,Montgomery,8.0,101.0,Non-Metro
Indiana,Noble,11.0,135.0,Non-Metro
Indiana,Perry,15.0,30.0,Non-Metro
Indiana,Pulaski,12.0,48.0,Non-Metro
Indiana,Scott,0.0,26.0,Non-Metro
Indiana,Steuben,9.0,171.0,Non-Metro
Iowa,Benton,34.0,68.0,Metro
Iowa,Black Hawk,15.0,57.0,Metro
Iowa,Boone,6.0,16.0,Metro
Iowa,Bremer,5.0,20.0,Metro
Iowa,Dallas,46.0,59.0,Metro
Iowa,Dubuque,30.0,140.0,Metro
Iowa,Grundy,5.0,15.0,Metro
Iowa,Guthrie,6.0,17.0,Metro
Iowa,Jasper,12.0,44.0,Metro
Iowa,Johnson,24.0,127.0,Metro
Iowa,Jones,14.0,35.0,Metro
Iowa,Linn,28.0,165.0,Metro
Iowa,Madison,12.0,34.0,Metro
Iowa,Mills,5.0,68.0,Metro
Iowa,Polk,66.0,525.0,Metro
Iowa,Pottawattamie,53.0,152.0,Metro
Iowa,Scott,37.0,137.0,Metro
Iowa,Story,10.0,90.0,Metro
Iowa,Warren,24.0,88.0,Metro
Iowa,Washington,40.0,82.0,Metro
Iowa,Woodbury,29.0,76.0,Metro
Iowa,Adair,4.0,6.0,Non-Metro
Iowa,Adams,15.0,4.0,Non-Metro
Iowa,Allamakee,8.0,15.0,Non-Metro
Iowa,Appanoose,7.0,63.0,Non-Metro
Iowa,Buchanan,11.0,40.0,Non-Metro
Iowa,Buena Vista,7.0,27.0,Non-Metro
Iowa,Butler,2.0,5.0,Non-Metro
Iowa,Carroll,0.0,7.0,Non-Metro
Iowa,Cass,6.0,39.0,Non-Metro
Iowa,Cedar,6.0,39.0,Non-Metro
Iowa,Cerro Gordo,9.0,27.0,Non-Metro
Iowa,Cherokee,1.0,9.0,Non-Metro
Iowa,Chickasaw,16.0,27.0,Non-Metro
Iowa,Clarke,6.0,28.0,Non-Metro
Iowa,Clay,2.0,12.0,Non-Metro
Iowa,Clayton,16.0,22.0,Non-Metro
Iowa,Clinton,36.0,91.0,Non-Metro
Iowa,Crawford,3.0,7.0,Non-Metro
Iowa,Davis,7.0,3.0,Non-Metro
Iowa,Delaware,16.0,12.0,Non-Metro
Iowa,Des Moines,17.0,83.0,Non-Metro
Iowa,Emmet,0.0,2.0,Non-Metro
Iowa,Fayette,24.0,22.0,Non-Metro
Iowa,Floyd,2.0,23.0,Non-Metro
Iowa,Franklin,7.0,5.0,Non-Metro
Iowa,Fremont,31.0,52.0,Non-Metro
Iowa,Greene,4.0,33.0,Non-Metro
Iowa,Hamilton,11.0,26.0,Non-Metro
Iowa,Hancock,10.0,31.0,Non-Metro
Iowa,Hardin,47.0,61.0,Non-Metro
Iowa,Henry,12.0,19.0,Non-Metro
Iowa,Howard,4.0,18.0,Non-Metro
